ImageId,EncodedPixels
TCGA-ZF-A9R5-01A-01-TS1_2, 1146 16 1644 19 2144 19 2643 20 3142 21 3642 21 4142 21 4641 22 5141 22 5641 22 6141 22 6640 22 7140 22 7640 22 8140 22 8640 22 9140 21 9640 21 10140 21 10639 22 11139 22 11640 20 12140 20 12640 20 13140 19 13641 18 14142 16 14643 14 15144 12 15647 8
TCGA-ZF-A9R5-01A-01-TS1_2, 106059 7 106556 11 107054 13 107553 14 108051 16 108550 17 109049 18 109547 20 110047 20 110546 20 111045 21 111545 21 112045 20 112544 21 113044 20 113544 20 114044 19 114543 20 115043 20 115544 19 116044 18 116544 17 117045 16 117546 14 118047 12 118548 10 119050 6
TCGA-ZF-A9R5-01A-01-TS1_2, 187827 4 188325 13 188824 16 189323 18 189822 20 190321 21 190821 22 191320 23 191819 24 192319 24 192818 25 193318 25 193817 26 194317 26 194816 27 195316 27 195816 26 196315 27 196815 27 197315 26 197815 26 198315 25 198815 24 199315 24 199815 23 200315 22 200815 21 201315 21 201816 19 202316 18 202816 17 203317 14 203817 13 204318 8
TCGA-ZF-A9R5-01A-01-TS1_2, 8673 4 9171 8 9670 10 10170 11 10669 12 11169 13 11668 15 12168 15 12668 15 13167 17 13667 17 14167 18 14667 18 15166 19 15666 20 16166 20 16665 21 17165 21 17665 21 18164 22 18664 22 19164 22 19663 23 20163 23 20663 23 21163 23 21663 23 22163 23 22663 23 23163 23 23663 22 24163 22 24664 21 25164 20 25664 20 26164 20 26665 18 27165 18 27665 18 28166 16 28666 16 29167 14 29667 13 30168 12 30668 11 31171 6
TCGA-ZF-A9R5-01A-01-TS1_2, 107479 4 107976 11 108475 14 108974 17 109473 20 109972 23 110471 25 110971 26 111470 28 111969 29 112469 29 112969 29 113469 28 113969 28 114469 27 114969 27 115469 26 115969 26 116470 24 116970 23 117472 21 117973 19 118477 13
TCGA-ZF-A9R5-01A-01-TS1_2, 117194 8 117692 11 118190 15 118688 18 119187 19 119686 21 120185 23 120684 24 121184 24 121683 25 122183 25 122682 26 123181 27 123681 27 124180 28 124680 28 125180 28 125679 29 126179 28 126679 28 127179 28 127679 27 128179 27 128679 26 129179 25 129679 25 130179 24 130679 24 131179 23 131680 21 132180 21 132681 19 133182 16 133683 13 134184 10
TCGA-ZF-A9R5-01A-01-TS1_2, 21280 10 21777 16 22275 19 22774 20 23273 21 23772 22 24271 23 24770 24 25269 24 25768 25 26267 26 26766 27 27266 27 27766 26 28266 26 28765 27 29265 26 29765 25 30265 25 30766 23 31266 21 31766 20 32266 19 32766 18 33267 16 33768 13 34269 9
TCGA-ZF-A9R5-01A-01-TS1_2, 889 14 1387 19 1886 21 2386 22 2885 23 3385 24 3885 25 4385 25 4885 26 5385 26 5886 26 6386 26 6887 25 7388 25 7889 24 8390 23 8892 21 9393 20 9895 17 10397 15 10898 13 11400 10
TCGA-ZF-A9R5-01A-01-TS1_2, 69744 5 70242 9 70740 12 71240 13 71739 14 72239 15 72738 16 73238 17 73737 18 74237 18 74736 19 75236 19 75735 20 76235 20 76734 21 77233 21 77733 21 78233 21 78732 22 79232 21 79732 21 80232 21 80731 21 81231 21 81731 21 82231 20 82731 20 83231 20 83731 19 84231 19 84731 19 85231 18 85731 18 86231 18 86731 17 87232 16 87732 15 88232 15 88732 14 89232 13 89733 11 90234 9 90735 6
TCGA-ZF-A9R5-01A-01-TS1_2, 57600 9 58098 12 58597 14 59096 16 59595 17 60093 19 60593 20 61092 21 61591 22 62090 23 62589 24 63088 25 63587 26 64085 27 64584 28 65084 28 65583 28 66083 28 66583 27 67083 27 67583 26 68083 26 68584 24 69084 23 69584 23 70084 22 70585 20 71085 19 71585 18 72085 17 72585 15 73086 13 73587 11 74088 7
TCGA-ZF-A9R5-01A-01-TS1_2, 137719 2 138217 7 138715 10 139214 12 139713 13 140212 15 140711 16 141210 17 141709 18 142209 19 142708 20 143207 21 143707 21 144206 22 144705 22 145205 22 145704 23 146204 23 146703 24 147203 23 147703 23 148203 23 148703 22 149203 22 149703 22 150203 21 150703 21 151203 20 151704 18 152204 17 152705 16 153205 15 153706 13 154207 10 154709 6
TCGA-ZF-A9R5-01A-01-TS1_2, 29066 1 29562 9 30060 13 30559 14 31058 16 31557 17 32055 20 32554 21 33053 22 33552 23 34052 23 34551 23 35050 24 35549 25 36049 25 36548 26 37047 26 37547 26 38046 26 38546 25 39045 25 39544 26 40044 25 40543 25 41043 25 41542 25 42042 25 42541 25 43041 24 43540 24 44040 23 44539 24 45039 23 45539 22 46039 21 46538 22 47038 20 47538 20 48038 19 48538 18 49038 17 49538 16 50039 14 50539 13 51043 5
TCGA-ZF-A9R5-01A-01-TS1_2, 222552 7 223051 9 223550 11 224049 13 224548 14 225047 15 225546 16 226045 18 226545 18 227044 19 227543 20 228042 20 228541 21 229041 21 229540 22 230039 22 230539 22 231038 23 231537 23 232037 23 232536 23 233036 23 233535 23 234035 22 234534 23 235033 23 235533 22 236032 23 236531 23 237031 22 237530 23 238030 22 238530 21 239030 21 239530 20 240030 19 240531 18 241032 16 241533 14 242034 12 242536 9
TCGA-ZF-A9R5-01A-01-TS1_2, 25467 6 25965 10 26463 14 26962 16 27462 17 27961 19 28461 19 28961 20 29461 21 29961 22 30461 23 30961 24 31461 25 31961 25 32461 26 32961 27 33462 26 33962 26 34462 26 34962 26 35463 25 35964 24 36464 24 36965 23 37466 21 37967 20 38468 18 38970 15 39472 12 39975 7
TCGA-ZF-A9R5-01A-01-TS1_2, 19116 7 19613 12 20109 17 20608 18 21107 20 21606 22 22106 22 22605 23 23105 24 23604 25 24103 26 24603 26 25102 27 25601 28 26100 29 26600 29 27099 30 27598 31 28098 31 28597 32 29097 31 29596 32 30096 32 30596 31 31096 31 31596 30 32096 30 32597 28 33097 28 33597 27 34098 25 34599 24 35101 21 35602 19 36103 17 36604 15 37105 13 37606 11 38108 8
TCGA-ZF-A9R5-01A-01-TS1_2, 168095 14 168589 22 169086 26 169583 30 170081 32 170579 34 171078 35 171577 36 172077 35 172577 35 173077 34 173577 33 174078 31 174579 30 175080 28 175582 25 176084 22 176586 17
TCGA-ZF-A9R5-01A-01-TS1_2, 135471 5 135966 14 136464 18 136963 19 137462 20 137961 21 138461 21 138960 22 139459 23 139959 23 140458 24 140957 25 141457 24 141957 24 142456 25 142956 24 143455 25 143954 25 144454 25 144953 25 145453 25 145952 25 146452 25 146951 26 147451 25 147950 26 148450 26 148950 25 149450 25 149950 25 150450 24 150950 24 151450 23 151950 23 152450 22 152950 22 153450 21 153950 21 154450 20 154951 18 155452 17 155953 15 156455 11 156958 7
TCGA-ZF-A9R5-01A-01-TS1_2, 145548 9 146047 12 146546 14 147046 14 147545 16 148045 17 148545 17 149044 19 149544 19 150044 19 150544 20 151044 20 151544 20 152044 20 152544 20 153044 20 153544 20 154044 20 154545 18 155045 18 155546 16 156047 14 156548 12 157049 10 157552 5
TCGA-ZF-A9R5-01A-01-TS1_2, 129310 6 129808 10 130307 12 130806 13 131306 14 131805 15 132305 16 132804 17 133304 17 133803 18 134303 18 134802 19 135302 19 135801 21 136301 21 136800 22 137300 21 137799 22 138299 22 138799 22 139298 23 139798 23 140298 23 140797 23 141297 23 141797 23 142297 23 142797 22 143297 22 143797 22 144297 21 144797 21 145297 20 145797 20 146297 19 146797 19 147297 18 147797 18 148297 17 148798 15 149298 14 149798 14 150299 12 150800 10 151301 7
TCGA-ZF-A9R5-01A-01-TS1_2, 63908 8 64407 11 64906 13 65405 15 65905 16 66404 17 66904 18 67404 18 67904 19 68404 19 68904 19 69404 19 69904 19 70404 19 70904 19 71404 19 71905 17 72405 17 72906 16 73407 14 73907 13 74409 10 74911 5
TCGA-ZF-A9R5-01A-01-TS1_2, 21732 8 22231 11 22730 12 23229 14 23728 16 24228 16 24727 18 25227 18 25726 19 26225 20 26725 20 27224 21 27723 22 28223 22 28722 23 29221 24 29721 23 30220 24 30720 23 31219 24 31719 24 32218 24 32718 23 33217 24 33717 23 34217 22 34717 22 35217 21 35717 20 36217 20 36717 19 37217 18 37717 17 38218 13 38719 9
TCGA-ZF-A9R5-01A-01-TS1_2, 53038 9 53537 11 54037 13 54536 15 55036 16 55536 16 56036 16 56535 17 57035 17 57535 17 58035 17 58535 17 59035 16 59535 15 60036 13 60536 12 61036 11 61536 10 62037 7 62538 4
TCGA-ZF-A9R5-01A-01-TS1_2, 87096 7 87591 14 88088 18 88587 19 89085 21 89584 22 90082 24 90580 25 91079 26 91577 28 92075 29 92574 29 93073 30 93572 30 94072 30 94571 30 95071 30 95571 29 96071 29 96571 28 97071 27 97571 25 98072 23 98572 21 99073 17 99575 12
TCGA-ZF-A9R5-01A-01-TS1_2, 228077 1 228576 4 229075 6 229575 7 230074 9 230574 10 231073 12 231573 13 232072 14 232572 15 233072 15 233572 16 234071 18 234571 18 235071 18 235571 18 236071 18 236571 18 237071 18 237571 18 238072 17 238572 16 239072 16 239573 14 240073 12 240574 10 241074 9 241575 7
TCGA-ZF-A9R5-01A-01-TS1_2, 134118 2 134616 6 135115 8 135614 9 136113 11 136613 12 137112 13 137612 14 138112 14 138611 15 139111 16 139611 16 140111 16 140611 16 141111 17 141612 16 142112 16 142612 16 143113 14 143614 13 144115 12 144615 12 145116 11 145617 9 146118 7
TCGA-ZF-A9R5-01A-01-TS1_2, 37322 8 37820 12 38319 14 38818 16 39317 18 39816 20 40316 21 40815 22 41314 24 41814 24 42314 25 42813 26 43313 26 43813 26 44312 27 44812 27 45312 26 45812 26 46312 26 46812 26 47312 26 47812 25 48312 25 48812 24 49312 24 49812 23 50312 23 50812 22 51312 22 51813 20 52314 18 52814 16 53315 14 53817 8
TCGA-ZF-A9R5-01A-01-TS1_2, 36636 9 37135 11 37634 13 38133 14 38632 15 39130 17 39629 18 40128 19 40627 19 41126 20 41625 20 42125 19 42625 17 43125 16 43625 14 44125 12 44627 8 45129 4
TCGA-ZF-A9R5-01A-01-TS1_2, 204056 9 204554 13 205053 15 205552 17 206052 18 206551 20 207051 21 207551 22 208051 23 208551 24 209051 25 209551 26 210051 27 210551 28 211051 28 211552 28 212053 27 212554 26 213055 25 213557 23 214058 22 214560 20 215061 19 215563 16 216064 13 216568 7
TCGA-ZF-A9R5-01A-01-TS1_2, 101689 9 102186 14 102684 16 103182 18 103680 20 104179 21 104677 23 105175 25 105674 26 106172 27 106671 28 107170 28 107669 29 108169 28 108668 28 109167 28 109667 27 110166 28 110666 27 111166 26 111666 26 112166 25 112666 24 113166 23 113667 21 114167 20 114668 18 115168 16 115669 14 116171 9
TCGA-ZF-A9R5-01A-01-TS1_2, 77668 8 78166 10 78663 14 79161 16 79660 17 80159 18 80658 19 81157 21 81656 22 82156 22 82655 23 83154 24 83654 24 84153 25 84653 25 85152 26 85652 26 86151 27 86651 26 87150 27 87650 27 88149 28 88649 27 89149 27 89649 26 90149 25 90649 24 91149 23 91648 23 92148 22 92649 20 93149 19 93649 18 94149 17 94650 15 95151 12 95652 8
TCGA-ZF-A9R5-01A-01-TS1_2, 146842 5 147338 11 147836 14 148335 16 148834 18 149333 19 149832 20 150331 21 150830 22 151330 22 151829 23 152328 24 152827 24 153326 25 153826 25 154325 25 154825 25 155324 26 155823 27 156323 26 156822 27 157322 26 157822 26 158322 25 158822 24 159322 24 159822 23 160322 22 160822 21 161322 20 161822 19 162323 17 162824 15 163325 12 163826 9
TCGA-ZF-A9R5-01A-01-TS1_2, 178466 5 178964 9 179462 12 179961 14 180460 15 180959 17 181459 17 181958 18 182457 19 182957 20 183456 21 183956 21 184455 21 184955 21 185455 21 185954 22 186454 22 186954 22 187453 22 187953 22 188453 22 188953 22 189453 21 189953 21 190453 21 190953 20 191452 21 191952 20 192452 20 192952 19 193452 19 193952 18 194453 16 194953 15 195453 14 195953 13 196454 11 196956 8
TCGA-ZF-A9R5-01A-01-TS1_2, 14425 13 14924 18 15423 20 15923 22 16423 23 16923 25 17423 26 17923 27 18423 27 18924 27 19424 27 19925 27 20426 26 20926 26 21427 25 21928 24 22429 23 22931 21 23433 19 23936 15 24438 11
TCGA-ZF-A9R5-01A-01-TS1_2, 519 12 1018 16 1517 18 2016 20 2516 20 3015 21 3514 22 4014 22 4513 23 5013 22 5512 23 6012 23 6512 23 7011 23 7511 23 8010 24 8510 23 9010 23 9510 22 10010 22 10510 22 11010 21 11510 21 12010 20 12510 19 13010 19 13511 17 14011 17 14511 16 15012 14 15513 12 16014 10 16516 6
TCGA-ZF-A9R5-01A-01-TS1_2, 188903 5 189400 10 189899 12 190398 13 190897 14 191396 16 191896 16 192395 17 192894 18 193394 18 193893 19 194392 20 194892 20 195391 20 195891 20 196390 21 196890 21 197390 20 197889 21 198389 20 198889 20 199388 21 199888 20 200387 21 200887 20 201387 20 201886 20 202386 20 202886 19 203386 19 203886 18 204386 17 204886 17 205386 16 205886 15 206387 13 206887 12 207388 10 207891 4
TCGA-ZF-A9R5-01A-01-TS1_2, 11212 4 11710 11 12209 13 12709 14 13208 16 13707 17 14206 18 14706 18 15205 19 15704 21 16204 21 16703 21 17202 22 17702 22 18201 23 18701 23 19201 23 19701 23 20201 22 20701 22 21201 21 21702 20 22202 19 22703 17 23203 16 23705 13 24208 9 24713 2
TCGA-ZF-A9R5-01A-01-TS1_2, 240356 4 240853 9 241352 12 241851 13 242350 15 242849 17 243348 18 243848 18 244347 19 244847 20 245346 21 245846 21 246345 22 246845 22 247345 21 247845 21 248344 22 248844 21 249345 19 249846 16
TCGA-ZF-A9R5-01A-01-TS1_2, 110378 8 110877 11 111376 13 111875 15 112375 15 112874 17 113373 18 113872 20 114372 20 114871 21 115370 22 115870 22 116369 23 116869 22 117368 23 117868 22 118368 22 118868 21 119368 21 119868 20 120368 19 120868 19 121368 18 121868 18 122368 17 122869 15 123369 15 123869 14 124369 13 124870 12 125370 11 125871 9 126371 8 126872 6 127372 5
TCGA-ZF-A9R5-01A-01-TS1_2, 238463 3 238961 7 239459 10 239958 12 240458 13 240957 15 241456 16 241956 16 242455 18 242954 19 243453 20 243952 21 244451 22 244951 23 245450 24 245950 23 246450 23 246950 23 247449 24 247949 24 248449 24 248949 23 249450 22 249951 19
TCGA-ZF-A9R5-01A-01-TS1_2, 107724 10 108221 14 108719 16 109218 17 109717 19 110216 20 110716 20 111215 21 111715 21 112215 20 112714 21 113214 19 113715 17 114215 16 114716 13 115217 10 115718 7
TCGA-ZF-A9R5-01A-01-TS1_2, 16885 10 17383 13 17882 15 18381 17 18881 18 19380 19 19880 20 20380 21 20879 22 21379 22 21879 22 22379 22 22879 23 23379 23 23879 22 24379 22 24879 22 25380 21 25880 21 26380 20 26880 20 27380 20 27880 19 28381 18 28881 17 29381 17 29882 15 30382 15 30883 13 31384 11 31885 9 32387 6
TCGA-ZF-A9R5-01A-01-TS1_2, 61291 7 61788 11 62286 14 62785 15 63284 16 63784 16 64283 17 64782 18 65282 18 65780 20 66280 19 66779 20 67278 21 67777 22 68277 21 68776 22 69276 22 69775 23 70275 22 70775 22 71275 22 71775 22 72275 22 72776 21 73277 20 73778 19 74279 17 74780 16 75282 14 75783 12 76286 7
TCGA-ZF-A9R5-01A-01-TS1_2, 101100 9 101598 13 102097 15 102595 17 103094 18 103593 19 104092 21 104591 22 105091 22 105590 23 106090 23 106589 23 107089 23 107589 23 108089 23 108589 22 109089 22 109589 21 110089 20 110589 20 111089 19 111589 18 112089 18 112589 17 113089 16 113589 16 114089 15 114589 14 115088 14 115588 13 116088 12 116588 11 117088 10 117589 8 118089 7 118591 2
TCGA-ZF-A9R5-01A-01-TS1_2, 137747 9 138246 12 138744 15 139243 17 139742 19 140241 20 140740 21 141239 23 141738 24 142237 25 142736 26 143235 27 143734 28 144234 27 144734 27 145233 28 145733 28 146233 27 146733 26 147233 25 147734 23 148234 22 148734 21 149235 18 149735 17 150236 15 150738 11 151242 4
TCGA-ZF-A9R5-01A-01-TS1_2, 3832 4 4331 6 4830 8 5329 10 5828 11 6328 12 6827 13 7327 14 7827 16 8326 18 8826 19 9326 19 9826 20 10326 20 10826 20 11327 19 11827 19 12328 18 12828 17 13329 16 13830 14 14331 13 14832 11 15334 8 15836 5
TCGA-ZF-A9R5-01A-01-TS1_2, 90458 11 90956 15 91455 17 91954 19 92452 22 92951 23 93450 25 93950 25 94449 26 94948 27 95448 27 95947 28 96447 28 96946 29 97446 29 97946 29 98445 30 98945 29 99445 29 99945 29 100444 30 100944 30 101444 30 101944 30 102444 29 102944 29 103444 29 103944 29 104444 29 104944 29 105444 29 105945 28 106445 27 106945 27 107446 26 107947 24 108447 23 108948 21 109450 18 109953 15 110457 10 110960 7
TCGA-ZF-A9R5-01A-01-TS1_2, 42272 3 42770 6 43269 8 43768 13 44267 16 44767 17 45266 19 45765 20 46265 21 46764 22 47264 23 47763 24 48263 24 48763 24 49262 25 49762 25 50262 25 50762 25 51261 26 51761 26 52261 25 52761 25 53261 25 53761 24 54261 24 54761 24 55261 23 55762 22 56262 21 56762 20 57263 18 57763 18 58264 16 58765 14 59267 11
TCGA-ZF-A9R5-01A-01-TS1_2, 111741 9 112239 11 112737 13 113235 15 113733 17 114232 18 114730 20 115228 22 115726 24 116225 25 116724 26 117223 27 117722 27 118221 28 118721 27 119220 28 119720 28 120220 27 120720 26 121219 27 121719 26 122219 25 122719 25 123219 24 123719 23 124219 22 124719 21 125219 20 125719 19 126219 18 126719 17 127220 16 127720 14 128221 11 128723 7
TCGA-ZF-A9R5-01A-01-TS1_2, 162164 5 162662 9 163161 11 163660 13 164160 14 164659 15 165158 17 165657 18 166157 19 166656 20 167155 21 167655 21 168154 22 168653 23 169152 24 169652 24 170151 25 170650 25 171150 25 171648 27 172148 27 172648 27 173148 26 173648 26 174148 26 174648 26 175148 25 175648 25 176148 23 176649 21 177149 20 177651 15 178153 11 178656 4
TCGA-ZF-A9R5-01A-01-TS1_2, 108124 2 108618 11 109117 13 109616 15 110115 16 110614 17 111113 18 111612 19 112112 19 112611 20 113111 20 113610 21 114110 21 114609 22 115109 22 115609 22 116108 23 116608 22 117108 22 117608 22 118107 22 118607 22 119107 22 119607 22 120107 21 120607 21 121107 21 121607 21 122106 21 122606 21 123106 21 123606 21 124106 21 124606 20 125106 20 125606 20 126106 19 126607 18 127107 18 127607 17 128107 17 128608 16 129108 15 129609 14 130110 13 130612 10 131114 8
TCGA-ZF-A9R5-01A-01-TS1_2, 66698 1 66706 4 67197 2 67206 4 67696 5 67706 4 68196 14 68695 15 69195 15 69695 15 70195 15 70695 16 71195 16 71694 17 72194 18 72694 18 73194 18 73694 19 74194 19 74694 19 75194 19 75693 20 76193 20 76693 21 77193 21 77692 22 78192 22 78692 22 79191 23 79691 23 80190 24 80690 24 81189 25 81689 25 82188 26 82688 26 83187 26 83687 26 84187 26 84687 26 85187 26 85687 26 86187 25 86687 25 87187 25 87687 25 88187 24 88687 24 89187 24 89688 23 90188 22 90688 22 91189 21 91690 20 92191 18 92692 17 93193 15 93694 13 94196 10 94698 5
TCGA-ZF-A9R5-01A-01-TS1_2, 92417 7 92913 13 93411 16 93910 17 94409 19 94909 19 95408 20 95908 20 96408 21 96908 21 97407 22 97907 22 98407 22 98906 23 99406 23 99906 23 100406 23 100906 23 101406 23 101906 23 102406 23 102906 23 103406 23 103906 22 104406 22 104907 21 105407 21 105907 21 106407 20 106908 19 107408 19 107908 18 108409 17 108909 16 109410 11 109911 8
TCGA-ZF-A9R5-01A-01-TS1_2, 82355 2 82852 7 83350 11 83849 13 84348 14 84847 16 85347 17 85846 18 86346 18 86847 17 87347 18 87847 18 88347 18 88848 16 89349 15 89850 14 90352 12 90854 9
TCGA-ZF-A9R5-01A-01-TS1_2, 73842 7 74340 13 74839 17 75339 18 75838 20 76337 21 76837 21 77336 22 77836 22 78336 22 78835 22 79335 22 79835 21 80334 21 80834 21 81333 21 81833 20 82333 18 82833 17 83334 14 83836 11 84338 6
TCGA-ZF-A9R5-01A-01-TS1_2, 184941 8 185438 11 185936 13 186434 15 186933 16 187432 17 187931 18 188430 19 188929 20 189428 21 189928 21 190427 22 190927 22 191426 23 191926 23 192425 24 192925 24 193424 25 193924 25 194423 26 194923 25 195422 26 195922 26 196421 27 196921 26 197421 26 197921 25 198420 26 198920 25 199420 25 199920 24 200420 24 200921 22 201421 22 201922 20 202423 18 202925 15 203426 13 203929 8
TCGA-ZF-A9R5-01A-01-TS1_2, 102655 4 103153 8 103652 9 104151 11 104650 11 105149 12 105649 11 106148 11 106648 10 107148 9 107649 7 108149 6 108651 2
TCGA-ZF-A9R5-01A-01-TS1_2, 226017 7 226516 9 227014 12 227514 13 228013 15 228512 16 229011 18 229511 18 230010 20 230509 21 231008 22 231507 23 232006 25 232506 25 233006 25 233506 25 234006 25 234506 25 235006 24 235506 24 236006 24 236506 23 237007 22 237507 21 238008 19 238509 17 239010 14 239512 7
TCGA-ZF-A9R5-01A-01-TS1_2, 94030 9 94527 14 95026 15 95524 18 96023 19 96521 21 97020 21 97519 22 98018 23 98517 24 99016 24 99516 24 100015 24 100514 24 101013 25 101513 24 102012 24 102511 25 103010 25 103510 24 104008 25 104508 24 105007 23 105506 23 106005 23 106504 22 107004 21 107503 21 108003 20 108503 19 109003 18 109503 18 110003 16 110503 15 111003 13 111504 9
TCGA-ZF-A9R5-01A-01-TS1_2, 161904 12 162403 15 162902 17 163401 19 163901 20 164400 23 164899 25 165398 26 165898 27 166397 28 166896 29 167396 29 167895 30 168394 31 168894 31 169393 32 169893 32 170392 33 170892 32 171392 32 171891 33 172391 32 172891 32 173391 31 173890 31 174390 30 174890 29 175390 28 175890 28 176391 26 176891 25 177392 23 177894 20 178396 17 178897 15 179398 13 179900 9
TCGA-ZF-A9R5-01A-01-TS1_2, 139585 7 140082 12 140581 14 141080 16 141579 17 142079 18 142578 21 143077 23 143577 23 144077 24 144576 25 145076 26 145576 26 146075 27 146575 27 147075 27 147575 26 148074 27 148574 27 149074 26 149574 26 150074 25 150574 24 151074 23 151574 21 152074 20 152574 18 153075 14 153575 13 154077 9
TCGA-ZF-A9R5-01A-01-TS1_2, 147261 2 147759 7 148258 10 148757 12 149256 14 149755 16 150254 17 150753 19 151252 20 151751 21 152250 22 152749 23 153248 24 153748 24 154247 24 154747 24 155246 25 155746 24 156246 23 156745 23 157245 22 157745 22 158245 21 158745 20 159246 17 159747 14
TCGA-ZF-A9R5-01A-01-TS1_2, 46988 7 47487 10 47986 12 48485 15 48985 15 49484 17 49984 17 50484 17 50984 17 51484 17 51984 17 52484 17 52984 17 53484 17 53984 17 54485 16 54985 16 55486 15 55988 13 56489 12 56991 10 57492 9 57994 7 58496 5 58999 1
TCGA-ZF-A9R5-01A-01-TS1_2, 23532 11 24029 16 24527 19 25025 22 25523 24 26022 25 26522 25 27022 25 27522 25 28022 25 28522 24 29022 24 29522 24 30022 23 30524 21 31026 18 31527 16 32028 15 32528 14 33029 13 33529 12 34029 11 34530 8 35031 4
TCGA-ZF-A9R5-01A-01-TS1_2, 9357 5 9855 8 10354 10 10853 12 11352 13 11852 13 12351 14 12850 15 13349 16 13849 17 14348 18 14848 18 15347 18 15847 18 16346 19 16846 19 17345 20 17845 20 18345 19 18845 19 19345 18 19845 17 20345 17 20845 16 21345 15 21845 15 22346 13 22847 10 23350 3
TCGA-ZF-A9R5-01A-01-TS1_2, 76461 10 76959 14 77458 16 77957 18 78455 21 78954 22 79453 23 79952 25 80451 26 80950 27 81449 28 81949 28 82449 28 82949 28 83449 27 83949 27 84450 26 84951 24 85451 24 85952 22 86452 21 86953 19 87453 18 87954 15 88456 11 88960 4
TCGA-ZF-A9R5-01A-01-TS1_2, 33394 5 33893 8 34392 10 34892 11 35392 12 35892 13 36392 14 36892 14 37392 15 37892 16 38392 17 38892 18 39392 18 39892 19 40392 19 40893 19 41393 19 41893 19 42393 19 42894 17 43394 17 43895 15 44396 13 44897 11 45401 2
TCGA-ZF-A9R5-01A-01-TS1_2, 42235 8 42734 10 43233 11 43732 13 44232 13 44731 15 45231 16 45730 17 46230 17 46729 19 47229 19 47728 21 48228 21 48727 23 49227 23 49726 24 50226 24 50725 25 51225 25 51725 25 52224 26 52724 26 53224 26 53723 27 54223 27 54723 27 55223 27 55723 27 56222 28 56722 28 57222 28 57722 28 58222 27 58722 27 59222 27 59722 27 60222 26 60722 26 61222 25 61722 25 62222 24 62723 23 63223 22 63724 21 64225 19 64725 18 65226 16 65727 14 66228 12 66730 8
TCGA-ZF-A9R5-01A-01-TS1_2, 161374 6 161872 9 162371 11 162870 12 163369 14 163869 14 164368 15 164868 15 165368 15 165868 15 166368 15 166868 14 167368 14 167868 14 168368 13 168868 12 169368 11 169869 9 170369 8 170871 3
TCGA-ZF-A9R5-01A-01-TS1_2, 123589 5 124086 9 124585 11 125084 12 125583 13 126082 14 126581 15 127080 16 127579 17 128078 17 128577 18 129076 18 129575 19 130074 20 130573 20 131072 21 131572 21 132071 21 132571 21 133070 22 133570 21 134070 21 134570 20 135070 20 135570 19 136070 18 136569 18 137070 16 137570 15 138070 14 138571 11 139072 8
TCGA-ZF-A9R5-01A-01-TS1_2, 61966 8 62465 9 62964 11 63463 12 63962 13 64461 15 64960 16 65458 18 65955 21 66453 23 66952 23 67451 24 67951 24 68451 23 68950 22 69450 21 69950 20 70450 19 70951 16 71451 15 71952 13 72452 12 72953 10 73455 6
TCGA-ZF-A9R5-01A-01-TS1_2, 212953 9 213451 12 213950 14 214448 16 214947 18 215446 19 215945 20 216444 21 216943 22 217442 23 217941 24 218440 24 218939 25 219439 25 219938 25 220437 26 220937 25 221437 25 221936 26 222436 25 222936 24 223435 25 223935 24 224435 24 224935 23 225435 23 225935 22 226435 22 226936 20 227436 19 227936 18 228436 17 228936 16 229437 14 229938 12 230438 11 230939 9 231440 7 231942 3
TCGA-ZF-A9R5-01A-01-TS1_2, 83294 10 83793 14 84293 15 84793 16 85293 17 85792 19 86292 20 86792 21 87292 21 87792 22 88292 22 88791 23 89291 23 89791 24 90290 25 90790 24 91290 24 91789 25 92289 25 92788 26 93288 26 93787 27 94287 27 94786 27 95286 27 95786 27 96285 27 96785 27 97284 28 97784 27 98284 27 98783 27 99283 27 99783 26 100282 27 100782 26 101282 26 101782 25 102281 25 102781 24 103281 24 103782 22 104282 21 104782 19 105283 17 105785 13 106290 6 106790 3
TCGA-ZF-A9R5-01A-01-TS1_2, 803 13 1301 16 1800 18 2300 19 2799 20 3299 20 3799 20 4299 20 4798 21 5298 20 5798 20 6299 19 6799 18 7300 16 7802 12
TCGA-ZF-A9R5-01A-01-TS1_2, 207723 10 208220 15 208717 20 209215 22 209714 24 210213 25 210712 26 211211 27 211710 28 212209 29 212709 29 213208 30 213708 30 214207 31 214707 31 215206 32 215706 32 216206 32 216706 32 217206 32 217706 32 218206 32 218706 32 219206 32 219706 32 220206 32 220707 31 221208 30 221709 29 222209 29 222711 27 223213 25 223712 26 224212 26 224711 26 225211 26 225710 27 226210 26 226710 26 227210 25 227710 25 228210 24 228710 23 229210 23 229710 22 230210 21 230711 18 231212 15 231714 9
TCGA-ZF-A9R5-01A-01-TS1_2, 161276 11 161773 15 162272 16 162770 19 163269 20 163768 21 164267 22 164766 23 165265 24 165764 25 166263 26 166762 27 167261 28 167760 29 168260 28 168759 29 169259 28 169758 29 170258 28 170757 29 171257 29 171757 28 172257 27 172757 27 173257 27 173757 26 174257 26 174757 25 175257 24 175756 25 176255 25 176755 25 177255 24 177756 22 178256 21 178756 20 179255 20 179755 19 180255 17 180755 5 180761 10 181254 16 181754 15 182254 15 182752 16 183252 15 183752 15 184253 12
